area_code,area_name,date,cum_cases
E08000016,Barnsley,2020-03-13,2
E08000017,Doncaster,2020-03-13,0
E08000018,Rotherham,2020-03-13,1
E08000019,Sheffield,2020-03-13,3
E08000021,Newcastle upon Tyne,2020-03-13,5
E08000022,North Tyneside,2020-03-13,3
E08000023,South Tyneside,2020-03-13,0
E08000024,Sunderland,2020-03-13,1
E08000025,Birmingham,2020-03-13,2
E08000026,Coventry,2020-03-13,3
E08000027,Dudley,2020-03-13,4
E08000028,Sandwell,2020-03-13,0
E08000029,Solihull,2020-03-13,0
E08000030,Walsall,2020-03-13,1
E08000031,Wolverhampton,2020-03-13,8
E08000032,Bradford,2020-03-13,4
E08000033,Calderdale,2020-03-13,2
E08000034,Kirklees,2020-03-13,1
E08000035,Leeds,2020-03-13,7
E08000036,Wakefield,2020-03-13,0
E08000037,Gateshead,2020-03-13,1
E09000002,Barking and Dagenham,2020-03-13,4
E09000003,Barnet,2020-03-13,14
E09000004,Bexley,2020-03-13,1
E09000005,Brent,2020-03-13,4
E09000006,Bromley,2020-03-13,4
E09000007,Camden,2020-03-13,13
E09000008,Croydon,2020-03-13,1
E09000009,Ealing,2020-03-13,8
E09000010,Enfield,2020-03-13,2
E09000011,Greenwich,2020-03-13,1
E09000012,Hackney and City of London,2020-03-13,5
E09000013,Hammersmith and Fulham,2020-03-13,5
E09000014,Haringey,2020-03-13,3
E09000015,Harrow,2020-03-13,2
E09000016,Havering,2020-03-13,1
E09000017,Hillingdon,2020-03-13,4
E09000018,Hounslow,2020-03-13,5
E09000019,Islington,2020-03-13,1
E09000020,Kensington and Chelsea,2020-03-13,21
E09000021,Kingston upon Thames,2020-03-13,2
E09000022,Lambeth,2020-03-13,9
E09000023,Lewisham,2020-03-13,5
E09000024,Merton,2020-03-13,4
E09000025,Newham,2020-03-13,0
E09000026,Redbridge,2020-03-13,1
E09000027,Richmond upon Thames,2020-03-13,1
E09000028,Southwark,2020-03-13,13
E09000029,Sutton,2020-03-13,6
E09000030,Tower Hamlets,2020-03-13,6
E09000031,Waltham Forest,2020-03-13,1
E09000032,Wandsworth,2020-03-13,7
E09000033,Westminster,2020-03-13,13
E10000002,Buckinghamshire,2020-03-13,7
E10000003,Cambridgeshire,2020-03-13,1
E10000006,Cumbria,2020-03-13,8
E10000007,Derbyshire,2020-03-13,4
E10000008,Devon,2020-03-13,14
E10000011,East Sussex,2020-03-13,0
E10000012,Essex,2020-03-13,9
E10000013,Gloucestershire,2020-03-13,5
E10000014,Hampshire,2020-03-13,20
E10000015,Hertfordshire,2020-03-13,20
E10000016,Kent,2020-03-13,11
E10000017,Lancashire,2020-03-13,6
E10000018,Leicestershire,2020-03-13,3
E10000019,Lincolnshire,2020-03-13,1
E10000020,Norfolk,2020-03-13,0
E10000021,Northamptonshire,2020-03-13,6
E10000023,North Yorkshire,2020-03-13,4
E10000024,Nottinghamshire,2020-03-13,6
E10000025,Oxfordshire,2020-03-13,22
E10000027,Somerset,2020-03-13,1
E10000028,Staffordshire,2020-03-13,4
E10000029,Suffolk,2020-03-13,1
E10000030,Surrey,2020-03-13,16
E10000031,Warwickshire,2020-03-13,4
E10000032,West Sussex,2020-03-13,4
E10000034,Worcestershire,2020-03-13,2
Unconfirmed,Unconfirmed,2020-03-14,161
E06000001,Hartlepool,2020-03-14,0
E06000002,Middlesbrough,2020-03-14,0
E06000003,Redcar and Cleveland,2020-03-14,1
E06000004,Stockton-on-Tees,2020-03-14,2
E06000005,Darlington,2020-03-14,2
E06000006,Halton,2020-03-14,0
E06000007,Warrington,2020-03-14,1
E06000008,Blackburn with Darwen,2020-03-14,0
E06000009,Blackpool,2020-03-14,1
E06000010,"Kingston upon Hull, City of",2020-03-14,1
E06000011,East Riding of Yorkshire,2020-03-14,2
E06000012,North East Lincolnshire,2020-03-14,0
E06000013,North Lincolnshire,2020-03-14,1
E06000014,York,2020-03-14,4
E06000015,Derby,2020-03-14,3
E06000016,Leicester,2020-03-14,2
E06000017,Rutland,2020-03-14,0
E06000018,Nottingham,2020-03-14,5
E06000019,"Herefordshire, County of",2020-03-14,1
E06000020,Telford and Wrekin,2020-03-14,0
E06000021,Stoke-on-Trent,2020-03-14,0
E06000022,Bath and North East Somerset,2020-03-14,1
E06000023,"Bristol, City of",2020-03-14,4
E06000024,North Somerset,2020-03-14,0
E06000025,South Gloucestershire,2020-03-14,2
E06000026,Plymouth,2020-03-14,1
E06000027,Torbay,2020-03-14,7
E06000030,Swindon,2020-03-14,2
E06000031,Peterborough,2020-03-14,1
E06000032,Luton,2020-03-14,3
E06000033,Southend-on-Sea,2020-03-14,2
E06000034,Thurrock,2020-03-14,0
E06000035,Medway,2020-03-14,2
E06000036,Bracknell Forest,2020-03-14,3
E06000037,West Berkshire,2020-03-14,3
E06000038,Reading,2020-03-14,3
E06000039,Slough,2020-03-14,2
E06000040,Windsor and Maidenhead,2020-03-14,5
E06000041,Wokingham,2020-03-14,6
E06000042,Milton Keynes,2020-03-14,2
E06000043,Brighton and Hove,2020-03-14,9
E06000044,Portsmouth,2020-03-14,1
E06000045,Southampton,2020-03-14,0
E06000046,Isle of Wight,2020-03-14,2
E06000047,County Durham,2020-03-14,1
E06000049,Cheshire East,2020-03-14,1
E06000050,Cheshire West and Chester,2020-03-14,3
E06000051,Shropshire,2020-03-14,3
E06000052,Cornwall and Isles of Scilly,2020-03-14,4
E06000054,Wiltshire,2020-03-14,5
E06000055,Bedford,2020-03-14,0
E06000056,Central Bedfordshire,2020-03-14,1
E06000057,Northumberland,2020-03-14,0
E06000058,"Bournemouth, Christchurch and Poole",2020-03-14,4
E06000059,Dorset,2020-03-14,1
E08000001,Bolton,2020-03-14,3
E08000002,Bury,2020-03-14,3
E08000003,Manchester,2020-03-14,9
E08000004,Oldham,2020-03-14,6
E08000005,Rochdale,2020-03-14,2
E08000006,Salford,2020-03-14,0
E08000007,Stockport,2020-03-14,3
E08000008,Tameside,2020-03-14,2
E08000009,Trafford,2020-03-14,7
E08000010,Wigan,2020-03-14,3
E08000011,Knowsley,2020-03-14,0
E08000012,Liverpool,2020-03-14,6
E08000013,St. Helens,2020-03-14,1
E08000014,Sefton,2020-03-14,1
E08000015,Wirral,2020-03-14,5
E08000016,Barnsley,2020-03-14,3
E08000017,Doncaster,2020-03-14,2
E08000018,Rotherham,2020-03-14,2
E08000019,Sheffield,2020-03-14,13
E08000021,Newcastle upon Tyne,2020-03-14,5
E08000022,North Tyneside,2020-03-14,2
E08000023,South Tyneside,2020-03-14,0
E08000024,Sunderland,2020-03-14,1
E08000025,Birmingham,2020-03-14,5
E08000026,Coventry,2020-03-14,3
E08000027,Dudley,2020-03-14,4
E08000028,Sandwell,2020-03-14,0
E08000029,Solihull,2020-03-14,0
E08000030,Walsall,2020-03-14,1
E08000031,Wolverhampton,2020-03-14,9
E08000032,Bradford,2020-03-14,4
E08000033,Calderdale,2020-03-14,3
E08000034,Kirklees,2020-03-14,1
E08000035,Leeds,2020-03-14,9
E08000036,Wakefield,2020-03-14,1
E08000037,Gateshead,2020-03-14,1
E09000002,Barking and Dagenham,2020-03-14,5
E09000003,Barnet,2020-03-14,23
E09000004,Bexley,2020-03-14,5
E09000005,Brent,2020-03-14,14
E09000006,Bromley,2020-03-14,5
E09000007,Camden,2020-03-14,19
E09000008,Croydon,2020-03-14,1
E09000009,Ealing,2020-03-14,18
E09000010,Enfield,2020-03-14,5
E09000011,Greenwich,2020-03-14,10
E09000012,Hackney and City of London,2020-03-14,11
E09000013,Hammersmith and Fulham,2020-03-14,10
E09000014,Haringey,2020-03-14,9
E09000015,Harrow,2020-03-14,10
E09000016,Havering,2020-03-14,2
E09000017,Hillingdon,2020-03-14,7
E09000018,Hounslow,2020-03-14,10
E09000019,Islington,2020-03-14,3
E09000020,Kensington and Chelsea,2020-03-14,27
E09000021,Kingston upon Thames,2020-03-14,2
E09000022,Lambeth,2020-03-14,25
E09000023,Lewisham,2020-03-14,6
E09000024,Merton,2020-03-14,5
E09000025,Newham,2020-03-14,1
E09000026,Redbridge,2020-03-14,1
E09000027,Richmond upon Thames,2020-03-14,2
E09000028,Southwark,2020-03-14,28
E09000029,Sutton,2020-03-14,6
E09000030,Tower Hamlets,2020-03-14,8
E09000031,Waltham Forest,2020-03-14,2
E09000032,Wandsworth,2020-03-14,9
E09000033,Westminster,2020-03-14,24
E10000002,Buckinghamshire,2020-03-14,13
E10000003,Cambridgeshire,2020-03-14,4
E10000006,Cumbria,2020-03-14,9
E10000007,Derbyshire,2020-03-14,9
E10000008,Devon,2020-03-14,14
E10000011,East Sussex,2020-03-14,1
E10000012,Essex,2020-03-14,8
E10000013,Gloucestershire,2020-03-14,6
E10000014,Hampshire,2020-03-14,41
E10000015,Hertfordshire,2020-03-14,21
E10000016,Kent,2020-03-14,11
E10000017,Lancashire,2020-03-14,6
E10000018,Leicestershire,2020-03-14,4
E10000019,Lincolnshire,2020-03-14,3
E10000020,Norfolk,2020-03-14,0
E10000021,Northamptonshire,2020-03-14,8
E10000023,North Yorkshire,2020-03-14,2
E10000024,Nottinghamshire,2020-03-14,6
E10000025,Oxfordshire,2020-03-14,21
E10000027,Somerset,2020-03-14,2
E10000028,Staffordshire,2020-03-14,4
E10000029,Suffolk,2020-03-14,1
E10000030,Surrey,2020-03-14,15
E10000031,Warwickshire,2020-03-14,4
E10000032,West Sussex,2020-03-14,6
E10000034,Worcestershire,2020-03-14,2
Unconfirmed,Unconfirmed,2020-03-15,124
E06000001,Hartlepool,2020-03-15,0
E06000002,Middlesbrough,2020-03-15,0
E06000003,Redcar and Cleveland,2020-03-15,1
E06000004,Stockton-on-Tees,2020-03-15,2
E06000005,Darlington,2020-03-15,2
E06000006,Halton,2020-03-15,0
E06000007,Warrington,2020-03-15,1
E06000008,Blackburn with Darwen,2020-03-15,0
E06000009,Blackpool,2020-03-15,3
E06000010,"Kingston upon Hull, City of",2020-03-15,0
E06000011,East Riding of Yorkshire,2020-03-15,3
E06000012,North East Lincolnshire,2020-03-15,0
E06000013,North Lincolnshire,2020-03-15,2
E06000014,York,2020-03-15,4
E06000015,Derby,2020-03-15,5
E06000016,Leicester,2020-03-15,2
E06000017,Rutland,2020-03-15,0
E06000018,Nottingham,2020-03-15,5
E06000019,"Herefordshire, County of",2020-03-15,1
E06000020,Telford and Wrekin,2020-03-15,0
E06000021,Stoke-on-Trent,2020-03-15,0
E06000022,Bath and North East Somerset,2020-03-15,2
E06000023,"Bristol, City of",2020-03-15,5
E06000024,North Somerset,2020-03-15,0
E06000025,South Gloucestershire,2020-03-15,4
E06000026,Plymouth,2020-03-15,2
E06000027,Torbay,2020-03-15,7
E06000030,Swindon,2020-03-15,2
E06000031,Peterborough,2020-03-15,1
E06000032,Luton,2020-03-15,2
E06000033,Southend-on-Sea,2020-03-15,3
E06000034,Thurrock,2020-03-15,1
E06000035,Medway,2020-03-15,2
E06000036,Bracknell Forest,2020-03-15,5
E06000037,West Berkshire,2020-03-15,3
E06000038,Reading,2020-03-15,3
E06000039,Slough,2020-03-15,3
E06000040,Windsor and Maidenhead,2020-03-15,6
E06000041,Wokingham,2020-03-15,5
E06000042,Milton Keynes,2020-03-15,4
E06000043,Brighton and Hove,2020-03-15,10
E06000044,Portsmouth,2020-03-15,1
E06000045,Southampton,2020-03-15,1
E06000046,Isle of Wight,2020-03-15,2
E06000047,County Durham,2020-03-15,1
E06000049,Cheshire East,2020-03-15,1
E06000050,Cheshire West and Chester,2020-03-15,4
E06000051,Shropshire,2020-03-15,4
E06000052,Cornwall and Isles of Scilly,2020-03-15,5
E06000054,Wiltshire,2020-03-15,5
E06000055,Bedford,2020-03-15,0
E06000056,Central Bedfordshire,2020-03-15,3
E06000057,Northumberland,2020-03-15,0
E06000058,"Bournemouth, Christchurch and Poole",2020-03-15,5
E06000059,Dorset,2020-03-15,1
E08000001,Bolton,2020-03-15,3
E08000002,Bury,2020-03-15,3
E08000003,Manchester,2020-03-15,9
E08000004,Oldham,2020-03-15,6
E08000005,Rochdale,2020-03-15,2
E08000006,Salford,2020-03-15,1
E08000007,Stockport,2020-03-15,3
E08000008,Tameside,2020-03-15,3
E08000009,Trafford,2020-03-15,6
E08000010,Wigan,2020-03-15,3
E08000011,Knowsley,2020-03-15,0
E08000012,Liverpool,2020-03-15,9
E08000013,St. Helens,2020-03-15,1
E08000014,Sefton,2020-03-15,1
E08000015,Wirral,2020-03-15,5
E08000016,Barnsley,2020-03-15,5
E08000017,Doncaster,2020-03-15,2
E08000018,Rotherham,2020-03-15,2
E08000019,Sheffield,2020-03-15,12
E08000021,Newcastle upon Tyne,2020-03-15,4
E08000022,North Tyneside,2020-03-15,2
E08000023,South Tyneside,2020-03-15,0
E08000024,Sunderland,2020-03-15,1
E08000025,Birmingham,2020-03-15,8
E08000026,Coventry,2020-03-15,2
E08000027,Dudley,2020-03-15,4
E08000028,Sandwell,2020-03-15,1
E08000029,Solihull,2020-03-15,0
E08000030,Walsall,2020-03-15,5
E08000031,Wolverhampton,2020-03-15,8
E08000032,Bradford,2020-03-15,6
E08000033,Calderdale,2020-03-15,5
E08000034,Kirklees,2020-03-15,3
E08000035,Leeds,2020-03-15,19
E08000036,Wakefield,2020-03-15,2
E08000037,Gateshead,2020-03-15,1
E09000002,Barking and Dagenham,2020-03-15,7
E09000003,Barnet,2020-03-15,25
E09000004,Bexley,2020-03-15,7
E09000005,Brent,2020-03-15,20
E09000006,Bromley,2020-03-15,7
E09000007,Camden,2020-03-15,22
E09000008,Croydon,2020-03-15,2
E09000009,Ealing,2020-03-15,20
E09000010,Enfield,2020-03-15,6
E09000011,Greenwich,2020-03-15,13
E09000012,Hackney and City of London,2020-03-15,13
E09000013,Hammersmith and Fulham,2020-03-15,19
E09000014,Haringey,2020-03-15,11
E09000015,Harrow,2020-03-15,12
E09000016,Havering,2020-03-15,5
E09000017,Hillingdon,2020-03-15,10
E09000018,Hounslow,2020-03-15,10
E09000019,Islington,2020-03-15,4
E09000020,Kensington and Chelsea,2020-03-15,40
E09000021,Kingston upon Thames,2020-03-15,2
E09000022,Lambeth,2020-03-15,26
E09000023,Lewisham,2020-03-15,11
E09000024,Merton,2020-03-15,9
E09000025,Newham,2020-03-15,3
E09000026,Redbridge,2020-03-15,1
E09000027,Richmond upon Thames,2020-03-15,2
E09000028,Southwark,2020-03-15,30
E09000029,Sutton,2020-03-15,7
E09000030,Tower Hamlets,2020-03-15,9
E09000031,Waltham Forest,2020-03-15,2
E09000032,Wandsworth,2020-03-15,17
E09000033,Westminster,2020-03-15,35
E10000002,Buckinghamshire,2020-03-15,15
E10000003,Cambridgeshire,2020-03-15,7
E10000006,Cumbria,2020-03-15,10
E10000007,Derbyshire,2020-03-15,11
E10000008,Devon,2020-03-15,15
E10000011,East Sussex,2020-03-15,1
E10000012,Essex,2020-03-15,14
E10000013,Gloucestershire,2020-03-15,6
E10000014,Hampshire,2020-03-15,53
E10000015,Hertfordshire,2020-03-15,32
E10000016,Kent,2020-03-15,11
E10000017,Lancashire,2020-03-15,6
E10000018,Leicestershire,2020-03-15,6
E10000019,Lincolnshire,2020-03-15,4
E10000020,Norfolk,2020-03-15,1
E10000021,Northamptonshire,2020-03-15,9
E10000023,North Yorkshire,2020-03-15,7
E10000024,Nottinghamshire,2020-03-15,6
E10000025,Oxfordshire,2020-03-15,24
E10000027,Somerset,2020-03-15,2
E10000028,Staffordshire,2020-03-15,6
E10000029,Suffolk,2020-03-15,3
E10000030,Surrey,2020-03-15,23
E10000031,Warwickshire,2020-03-15,5
E10000032,West Sussex,2020-03-15,7
E10000034,Worcestershire,2020-03-15,3
Unconfirmed,Unconfirmed,2020-03-16,87
E06000001,Hartlepool,2020-03-16,0
E06000002,Middlesbrough,2020-03-16,0
E06000003,Redcar and Cleveland,2020-03-16,0
E06000004,Stockton-on-Tees,2020-03-16,2
E06000005,Darlington,2020-03-16,2
E06000006,Halton,2020-03-16,0
E06000007,Warrington,2020-03-16,1
E06000008,Blackburn with Darwen,2020-03-16,0
E06000009,Blackpool,2020-03-16,2
E06000010,"Kingston upon Hull, City of",2020-03-16,1
E06000011,East Riding of Yorkshire,2020-03-16,4
E06000012,North East Lincolnshire,2020-03-16,0
E06000013,North Lincolnshire,2020-03-16,1
E06000014,York,2020-03-16,4
E06000015,Derby,2020-03-16,4
E06000016,Leicester,2020-03-16,1
E06000017,Rutland,2020-03-16,0
E06000018,Nottingham,2020-03-16,10
E06000019,"Herefordshire, County of",2020-03-16,1
E06000020,Telford and Wrekin,2020-03-16,0
E06000021,Stoke-on-Trent,2020-03-16,0
E06000022,Bath and North East Somerset,2020-03-16,1
E06000023,"Bristol, City of",2020-03-16,7
E06000024,North Somerset,2020-03-16,2
E06000025,South Gloucestershire,2020-03-16,5
E06000026,Plymouth,2020-03-16,2
E06000027,Torbay,2020-03-16,7
E06000030,Swindon,2020-03-16,2
E06000031,Peterborough,2020-03-16,1
E06000032,Luton,2020-03-16,3
E06000033,Southend-on-Sea,2020-03-16,3
E06000034,Thurrock,2020-03-16,1
E06000035,Medway,2020-03-16,2
E06000036,Bracknell Forest,2020-03-16,4
E06000037,West Berkshire,2020-03-16,3
E06000038,Reading,2020-03-16,3
E06000039,Slough,2020-03-16,2
E06000040,Windsor and Maidenhead,2020-03-16,6
E06000041,Wokingham,2020-03-16,6
E06000042,Milton Keynes,2020-03-16,3
E06000043,Brighton and Hove,2020-03-16,10
E06000044,Portsmouth,2020-03-16,1
E06000045,Southampton,2020-03-16,1
E06000046,Isle of Wight,2020-03-16,1
E06000047,County Durham,2020-03-16,1
E06000049,Cheshire East,2020-03-16,0
E06000050,Cheshire West and Chester,2020-03-16,4
E06000051,Shropshire,2020-03-16,2
E06000052,Cornwall and Isles of Scilly,2020-03-16,8
E06000054,Wiltshire,2020-03-16,7
E06000055,Bedford,2020-03-16,0
E06000056,Central Bedfordshire,2020-03-16,4
E06000057,Northumberland,2020-03-16,0
E06000058,"Bournemouth, Christchurch and Poole",2020-03-16,5
E06000059,Dorset,2020-03-16,2
E08000001,Bolton,2020-03-16,3
E08000002,Bury,2020-03-16,6
E08000003,Manchester,2020-03-16,8
E08000004,Oldham,2020-03-16,10
E08000005,Rochdale,2020-03-16,4
E08000006,Salford,2020-03-16,1
E08000007,Stockport,2020-03-16,3
E08000008,Tameside,2020-03-16,3
E08000009,Trafford,2020-03-16,7
E08000010,Wigan,2020-03-16,3
E08000011,Knowsley,2020-03-16,0
E08000012,Liverpool,2020-03-16,6
E08000013,St. Helens,2020-03-16,1
E08000014,Sefton,2020-03-16,1
E08000015,Wirral,2020-03-16,5
E08000016,Barnsley,2020-03-16,4
E08000017,Doncaster,2020-03-16,2
E08000018,Rotherham,2020-03-16,2
E08000019,Sheffield,2020-03-16,15
E08000021,Newcastle upon Tyne,2020-03-16,5
E08000022,North Tyneside,2020-03-16,3
E08000023,South Tyneside,2020-03-16,0
E08000024,Sunderland,2020-03-16,1
E08000025,Birmingham,2020-03-16,15
E08000026,Coventry,2020-03-16,3
E08000027,Dudley,2020-03-16,6
E08000028,Sandwell,2020-03-16,4
E08000029,Solihull,2020-03-16,1
E08000030,Walsall,2020-03-16,11
E08000031,Wolverhampton,2020-03-16,11
E08000032,Bradford,2020-03-16,7
E08000033,Calderdale,2020-03-16,2
E08000034,Kirklees,2020-03-16,2
E08000035,Leeds,2020-03-16,14
E08000036,Wakefield,2020-03-16,3
E08000037,Gateshead,2020-03-16,1
E09000002,Barking and Dagenham,2020-03-16,10
E09000003,Barnet,2020-03-16,25
E09000004,Bexley,2020-03-16,8
E09000005,Brent,2020-03-16,20
E09000006,Bromley,2020-03-16,11
E09000007,Camden,2020-03-16,22
E09000008,Croydon,2020-03-16,4
E09000009,Ealing,2020-03-16,18
E09000010,Enfield,2020-03-16,8
E09000011,Greenwich,2020-03-16,18
E09000012,Hackney and City of London,2020-03-16,20
E09000013,Hammersmith and Fulham,2020-03-16,21
E09000014,Haringey,2020-03-16,16
E09000015,Harrow,2020-03-16,14
E09000016,Havering,2020-03-16,5
E09000017,Hillingdon,2020-03-16,13
E09000018,Hounslow,2020-03-16,12
E09000019,Islington,2020-03-16,11
E09000020,Kensington and Chelsea,2020-03-16,43
E09000021,Kingston upon Thames,2020-03-16,2
E09000022,Lambeth,2020-03-16,26
E09000023,Lewisham,2020-03-16,17
E09000024,Merton,2020-03-16,12
E09000025,Newham,2020-03-16,3
E09000026,Redbridge,2020-03-16,2
E09000027,Richmond upon Thames,2020-03-16,2
E09000028,Southwark,2020-03-16,33
E09000029,Sutton,2020-03-16,11
E09000030,Tower Hamlets,2020-03-16,12
E09000031,Waltham Forest,2020-03-16,4
E09000032,Wandsworth,2020-03-16,20
E09000033,Westminster,2020-03-16,37
E10000002,Buckinghamshire,2020-03-16,12
E10000003,Cambridgeshire,2020-03-16,12
E10000006,Cumbria,2020-03-16,10
E10000007,Derbyshire,2020-03-16,12
E10000008,Devon,2020-03-16,20
E10000011,East Sussex,2020-03-16,2
E10000012,Essex,2020-03-16,20
E10000013,Gloucestershire,2020-03-16,6
E10000014,Hampshire,2020-03-16,55
E10000015,Hertfordshire,2020-03-16,29
E10000016,Kent,2020-03-16,12
E10000017,Lancashire,2020-03-16,8
E10000018,Leicestershire,2020-03-16,5
E10000019,Lincolnshire,2020-03-16,4
E10000020,Norfolk,2020-03-16,2
E10000021,Northamptonshire,2020-03-16,12
E10000023,North Yorkshire,2020-03-16,6
E10000024,Nottinghamshire,2020-03-16,14
E10000025,Oxfordshire,2020-03-16,23
E10000027,Somerset,2020-03-16,3
E10000028,Staffordshire,2020-03-16,7
E10000029,Suffolk,2020-03-16,3
E10000030,Surrey,2020-03-16,25
E10000031,Warwickshire,2020-03-16,4
E10000032,West Sussex,2020-03-16,5
E10000034,Worcestershire,2020-03-16,3
Unconfirmed,Unconfirmed,2020-03-17,136
E06000001,Hartlepool,2020-03-17,0
E06000002,Middlesbrough,2020-03-17,0
E06000003,Redcar and Cleveland,2020-03-17,1
E06000004,Stockton-on-Tees,2020-03-17,3
E06000005,Darlington,2020-03-17,1
E06000006,Halton,2020-03-17,3
E06000007,Warrington,2020-03-17,3
E06000008,Blackburn with Darwen,2020-03-17,1
E06000009,Blackpool,2020-03-17,3
E06000010,"Kingston upon Hull, City of",2020-03-17,1
E06000011,East Riding of Yorkshire,2020-03-17,9
E06000012,North East Lincolnshire,2020-03-17,0
E06000013,North Lincolnshire,2020-03-17,1
E06000014,York,2020-03-17,3
E06000015,Derby,2020-03-17,0
E06000016,Leicester,2020-03-17,0
E06000017,Rutland,2020-03-17,0
E06000018,Nottingham,2020-03-17,12
E06000019,"Herefordshire, County of",2020-03-17,1
E06000020,Telford and Wrekin,2020-03-17,0
E06000021,Stoke-on-Trent,2020-03-17,0
E06000022,Bath and North East Somerset,2020-03-17,3
E06000023,"Bristol, City of",2020-03-17,8
E06000024,North Somerset,2020-03-17,3
E06000025,South Gloucestershire,2020-03-17,6
E06000026,Plymouth,2020-03-17,2
E06000027,Torbay,2020-03-17,6
E06000030,Swindon,2020-03-17,2
E06000031,Peterborough,2020-03-17,0
E06000032,Luton,2020-03-17,3
E06000033,Southend-on-Sea,2020-03-17,4
E06000034,Thurrock,2020-03-17,1
E06000035,Medway,2020-03-17,4
E06000036,Bracknell Forest,2020-03-17,3
E06000037,West Berkshire,2020-03-17,3
E06000038,Reading,2020-03-17,3
E06000039,Slough,2020-03-17,12
E06000040,Windsor and Maidenhead,2020-03-17,9
E06000041,Wokingham,2020-03-17,8
E06000042,Milton Keynes,2020-03-17,3
E06000043,Brighton and Hove,2020-03-17,9
E06000044,Portsmouth,2020-03-17,3
E06000045,Southampton,2020-03-17,3
E06000046,Isle of Wight,2020-03-17,2
E06000047,County Durham,2020-03-17,1
E06000049,Cheshire East,2020-03-17,7
E06000050,Cheshire West and Chester,2020-03-17,5
E06000051,Shropshire,2020-03-17,2
E06000052,Cornwall and Isles of Scilly,2020-03-17,10
E06000054,Wiltshire,2020-03-17,7
E06000055,Bedford,2020-03-17,1
E06000056,Central Bedfordshire,2020-03-17,6
E06000057,Northumberland,2020-03-17,0
E06000058,"Bournemouth, Christchurch and Poole",2020-03-17,6
E06000059,Dorset,2020-03-17,2
E08000001,Bolton,2020-03-17,5
E08000002,Bury,2020-03-17,7
E08000003,Manchester,2020-03-17,14
E08000004,Oldham,2020-03-17,10
E08000005,Rochdale,2020-03-17,4
E08000006,Salford,2020-03-17,4
E08000007,Stockport,2020-03-17,10
E08000008,Tameside,2020-03-17,10
E08000009,Trafford,2020-03-17,12
E08000010,Wigan,2020-03-17,4
E08000011,Knowsley,2020-03-17,1
E08000012,Liverpool,2020-03-17,11
E08000013,St. Helens,2020-03-17,2
E08000014,Sefton,2020-03-17,3
E08000015,Wirral,2020-03-17,6
E08000016,Barnsley,2020-03-17,2
E08000017,Doncaster,2020-03-17,0
E08000018,Rotherham,2020-03-17,1
E08000019,Sheffield,2020-03-17,1
E08000021,Newcastle upon Tyne,2020-03-17,5
E08000022,North Tyneside,2020-03-17,3
E08000023,South Tyneside,2020-03-17,0
E08000024,Sunderland,2020-03-17,1
E08000025,Birmingham,2020-03-17,20
E08000026,Coventry,2020-03-17,3
E08000027,Dudley,2020-03-17,9
E08000028,Sandwell,2020-03-17,6
E08000029,Solihull,2020-03-17,1
E08000030,Walsall,2020-03-17,13
E08000031,Wolverhampton,2020-03-17,18
E08000032,Bradford,2020-03-17,7
E08000033,Calderdale,2020-03-17,3
E08000034,Kirklees,2020-03-17,2
E08000035,Leeds,2020-03-17,11
E08000036,Wakefield,2020-03-17,4
E08000037,Gateshead,2020-03-17,0
E09000002,Barking and Dagenham,2020-03-17,9
E09000003,Barnet,2020-03-17,24
E09000004,Bexley,2020-03-17,14
E09000005,Brent,2020-03-17,24
E09000006,Bromley,2020-03-17,23
E09000007,Camden,2020-03-17,20
E09000008,Croydon,2020-03-17,6
E09000009,Ealing,2020-03-17,21
E09000010,Enfield,2020-03-17,10
E09000011,Greenwich,2020-03-17,19
E09000012,Hackney and City of London,2020-03-17,22
E09000013,Hammersmith and Fulham,2020-03-17,23
E09000014,Haringey,2020-03-17,17
E09000015,Harrow,2020-03-17,15
E09000016,Havering,2020-03-17,7
E09000017,Hillingdon,2020-03-17,16
E09000018,Hounslow,2020-03-17,15
E09000019,Islington,2020-03-17,11
E09000020,Kensington and Chelsea,2020-03-17,49
E09000021,Kingston upon Thames,2020-03-17,1
E09000022,Lambeth,2020-03-17,43
E09000023,Lewisham,2020-03-17,18
E09000024,Merton,2020-03-17,13
E09000025,Newham,2020-03-17,17
E09000026,Redbridge,2020-03-17,4
E09000027,Richmond upon Thames,2020-03-17,3
E09000028,Southwark,2020-03-17,58
E09000029,Sutton,2020-03-17,10
E09000030,Tower Hamlets,2020-03-17,23
E09000031,Waltham Forest,2020-03-17,7
E09000032,Wandsworth,2020-03-17,21
E09000033,Westminster,2020-03-17,58
E10000002,Buckinghamshire,2020-03-17,23
E10000003,Cambridgeshire,2020-03-17,12
E10000006,Cumbria,2020-03-17,22
E10000007,Derbyshire,2020-03-17,5
E10000008,Devon,2020-03-17,24
E10000011,East Sussex,2020-03-17,7
E10000012,Essex,2020-03-17,21
E10000013,Gloucestershire,2020-03-17,11
E10000014,Hampshire,2020-03-17,69
E10000015,Hertfordshire,2020-03-17,36
E10000016,Kent,2020-03-17,18
E10000017,Lancashire,2020-03-17,15
E10000018,Leicestershire,2020-03-17,7
E10000019,Lincolnshire,2020-03-17,4
E10000020,Norfolk,2020-03-17,3
E10000021,Northamptonshire,2020-03-17,12
E10000023,North Yorkshire,2020-03-17,8
E10000024,Nottinghamshire,2020-03-17,13
E10000025,Oxfordshire,2020-03-17,25
E10000027,Somerset,2020-03-17,5
E10000028,Staffordshire,2020-03-17,10
